title,genre,budget,gross,ROI,segment
Bewitched,Comedy,85000000.0,131426169.0,0.5461902235294117,Other
Hoodwinked,Animation,30000000.0,110013167.0,2.6671055666666668,Other
BloodRayne,Action,25000000.0,3650275.0,-0.853989,Failure
The Three Burials of Melquiades Estrada,Adventure,15000000.0,12045362.0,-0.19697586666666667,Other
Feast,Action,3200000.0,719135.0,-0.7752703125,Other
Goal! The Dream Begins,Adventure,10000000.0,27610873.0,1.7610873,Other
Man-Thing,Action,30000000.0,1123136.0,-0.9625621333333333,Failure
"Good Night, and Good Luck.",Biography,7000000.0,54641191.0,6.805884428571429,Indie Hit
A Lot Like Love,Comedy,30000000.0,42886719.0,0.4295573,Other
Cry Wolf,Drama,1000000.0,32586408.0,31.586408,Indie Hit
The Proposition,Crime,20000000.0,5048693.0,-0.74756535,Other
The World's Fastest Indian,Biography,25000000.0,18299138.0,-0.26803448,Failure
Stealth,Action,135000000.0,79268322.0,-0.41282724444444446,Failure
Hustle & Flow,Crime,2800000.0,23563727.0,7.415616785714286,Indie Hit
The Matador,Comedy,12500000.0,17356268.0,0.38850144,Other
The Fog,Horror,18000000.0,46201432.0,1.5667462222222222,Other
Because of Winn-Dixie,Comedy,14000000.0,33589427.0,1.3992447857142858,Other
Where the Truth Lies,Crime,25000000.0,3487678.0,-0.86049288,Failure
Must Love Dogs,Comedy,30000000.0,58231520.0,0.9410506666666667,Other
Guess Who,Comedy,35000000.0,103121466.0,1.9463276,Other
The Ballad of Jack and Rose,Drama,1500000.0,916051.0,-0.38929933333333333,Other
Stay,Drama,50000000.0,8483797.0,-0.83032406,Failure
The Great Raid,Action,80000000.0,10777375.0,-0.8652828125,Failure
Tideland,Drama,19300000.0,566611.0,-0.9706419170984456,Other
Alone in the Dark,Action,20000000.0,12693645.0,-0.36531775,Other
An American Haunting,Drama,14000000.0,29612137.0,1.1151526428571428,Other
Supercross,Action,16000000.0,3344431.0,-0.7909730625,Other
Oliver Twist,Crime,60000000.0,42580321.0,-0.2903279833333333,Failure
White Noise,Drama,10000000.0,91196419.0,8.1196419,Indie Hit
Are We There Yet?,Adventure,32000000.0,97918663.0,2.05995821875,Other
Proof,Drama,20000000.0,14189860.0,-0.290507,Other
Racing Stripes,Adventure,30000000.0,90754475.0,2.0251491666666666,Other
A Sound of Thunder,Action,80000000.0,11665465.0,-0.8541816875,Failure
The Weather Man,Comedy,22000000.0,19126398.0,-0.13061827272727272,Failure
Keeping Mum,Comedy,169000.0,18586834.0,108.98126627218934,Indie Hit
An Unfinished Life,Drama,30000000.0,18618284.0,-0.37939053333333334,Failure
Boogeyman,Drama,20000000.0,67192859.0,2.35964295,Other
Me and You and Everyone We Know,Comedy,800000.0,8012838.0,9.0160475,Indie Hit
Transamerica,Adventure,1000000.0,15151744.0,14.151744,Indie Hit
The Lost City,Drama,9600000.0,4408011.0,-0.5408321875,Other
The Upside of Anger,Comedy,12000000.0,28237488.0,1.353124,Other
The Chumscrubber,Comedy,6800000.0,351401.0,-0.9483233823529412,Other
The Man,Action,33000000.0,13485145.0,-0.5913592424242424,Failure
Valiant,Animation,35000000.0,61746888.0,0.7641968,Other
Prime,Comedy,22000000.0,67937494.0,2.088067909090909,Other
Manderlay,Drama,14200000.0,674918.0,-0.9524705633802817,Other
Junebug,Comedy,1000000.0,3399228.0,2.399228,Other
Dominion,Drama,30000000.0,251495.0,-0.9916168333333333,Failure
Dreamer,Drama,32000000.0,38741732.0,0.210679125,Other
Factotum,Comedy,1000000.0,2708087.0,1.708087,Other
Everything Is Illuminated,Comedy,7000000.0,3601974.0,-0.4854322857142857,Other
Thumbsucker,Comedy,4000000.0,2138742.0,-0.4653145,Other
Rebound,Comedy,33100000.0,17492014.0,-0.4715403625377643,Failure
The Departed,Crime,90000000.0,291465373.0,2.2385041444444442,Blockbuster
The Fast and the Furious: Tokyo Drift,Action,85000000.0,158964610.0,0.8701718823529412,Other
Talladega Nights: the Ballad of Ricky Bobby,Comedy,72500000.0,163362095.0,1.253270275862069,Other
The Prestige,Drama,40000000.0,109676311.0,1.741907775,Other
Cars,Animation,120000000.0,461991867.0,2.849932225,Blockbuster
300,Action,65000000.0,456068181.0,6.016433553846154,Blockbuster
The Devil Wears Prada,Comedy,35000000.0,326706115.0,8.334460428571429,Blockbuster
Casino Royale,Action,150000000.0,616502912.0,3.110019413333333,Blockbuster
Pan's Labyrinth,Drama,19000000.0,83850267.0,3.413171947368421,Indie Hit
Pirates of the Caribbean: Dead Man's Chest,Action,225000000.0,1066179747.0,3.7385766533333333,Blockbuster
Apocalypto,Action,40000000.0,120673227.0,2.016830675,Other
She's the Man,Comedy,20000000.0,57194667.0,1.85973335,Other
Little Children,Drama,26000000.0,14821658.0,-0.42993623076923076,Failure
Children of Men,Adventure,76000000.0,70595464.0,-0.07111231578947369,Failure
The Da Vinci Code,Mystery,125000000.0,760006945.0,5.08005556,Blockbuster
The Pursuit of Happyness,Biography,55000000.0,307127625.0,4.584138636363637,Blockbuster
Little Miss Sunshine,Comedy,8000000.0,101058954.0,11.63236925,Indie Hit
The Last King of Scotland,Biography,6000000.0,48618191.0,7.1030318333333335,Indie Hit
Blood Diamond,Adventure,100000000.0,171720398.0,0.71720398,Other
The Lives of Others,Drama,2000000.0,77356942.0,37.678471,Indie Hit
Night at the Museum,Adventure,110000000.0,574481229.0,4.222556627272727,Blockbuster
Mission: Impossible III,Action,150000000.0,398479497.0,1.65652998,Blockbuster
Marie Antoinette,Biography,40000000.0,60917189.0,0.522929725,Other
Inside Man,Crime,45000000.0,186003591.0,3.1334131333333333,Other
Running Scared,Action,15000000.0,9380029.0,-0.37466473333333333,Other
Accepted,Comedy,23000000.0,38623262.0,0.6792722608695653,Other
Superman Returns,Action,270000000.0,391081192.0,0.44844885925925926,Blockbuster
Slither,Comedy,15000000.0,12834936.0,-0.1443376,Other
Nacho Libre,Comedy,35000000.0,99255460.0,1.8358702857142857,Other
The Covenant,Action,20000000.0,37598767.0,0.87993835,Other
The Hills Have Eyes,Horror,15000000.0,70009308.0,3.6672872,Indie Hit
The Fountain,Drama,35000000.0,16468343.0,-0.5294759142857143,Failure
X-Men: the Last Stand,Action,210000000.0,460435291.0,1.1925490047619047,Blockbuster
Underworld: Evolution,Action,50000000.0,111476513.0,1.22953026,Other
Click,Comedy,82500000.0,240685326.0,1.917397890909091,Other
The Holiday,Comedy,85000000.0,205850134.0,1.4217662823529411,Other
Silent Hill,Horror,50000000.0,100605135.0,1.0121027,Other
Basic Instinct 2,Drama,70000000.0,38629478.0,-0.4481503142857143,Failure
The Black Dahlia,Crime,50000000.0,49332692.0,-0.01334616,Failure
Perfume: The Story of a Murderer,Crime,60000000.0,135039924.0,1.2506654,Other
Lucky Number Slevin,Crime,27000000.0,56308881.0,1.085514111111111,Other
Smokin' Aces,Action,17000000.0,57232879.0,2.3666399411764707,Other
Deja Vu,Action,75000000.0,180557550.0,1.407434,Other
RV,Adventure,50000000.0,87528173.0,0.75056346,Other
Tenacious D in the Pick of Destiny,Adventure,20000000.0,13939963.0,-0.30300185,Other
Black Book,Drama,21000000.0,26768563.0,0.2746934761904762,Other
Step Up,Crime,12000000.0,114197742.0,8.5164785,Indie Hit
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,18000000.0,262552893.0,13.586271833333333,Indie Hit
Snakes on a Plane,Action,33000000.0,62022014.0,0.8794549696969697,Other
Lady in the Water,Drama,70000000.0,72785169.0,0.03978812857142857,Other
Crank,Action,12000000.0,42931041.0,2.57758675,Other
The Illusionist,Drama,16500000.0,87892388.0,4.326811393939394,Indie Hit
Over the Hedge,Animation,80000000.0,339795890.0,3.247448625,Blockbuster
Final Destination 3,Horror,25000000.0,118890272.0,3.75561088,Other
Stranger Than Fiction,Comedy,30000000.0,53653224.0,0.7884408,Other
Aquamarine,Comedy,12000000.0,22989957.0,0.91582975,Other
Scary Movie 4,Comedy,45000000.0,178262620.0,2.9613915555555557,Other
The Fall,Adventure,30000000.0,3669465.0,-0.8776845,Failure
John Tucker Must Die,Comedy,18000000.0,68844775.0,2.8247097222222224,Indie Hit
The Good Shepherd,Drama,110000000.0,100266865.0,-0.08848304545454545,Failure
Rocky Balboa,Action,24000000.0,155929020.0,5.4970425,Other
Eragon,Action,100000000.0,250425512.0,1.50425512,Other
Dreamgirls,Drama,70000000.0,155430335.0,1.2204333571428572,Other
Babel,Drama,25000000.0,135330182.0,4.41320728,Other
A Good Year,Comedy,35000000.0,42269923.0,0.2077120857142857,Other
Miami Vice,Action,135000000.0,163794509.0,0.21329265925925925,Other
Saw III,Crime,10000000.0,164874275.0,15.4874275,Indie Hit
Happy Feet,Animation,100000000.0,384336108.0,2.84336108,Blockbuster
The Texas Chainsaw Massacre: the Beginning,Horror,16000000.0,51764406.0,2.235275375,Other
Black Snake Moan,Drama,15000000.0,10907485.0,-0.27283433333333335,Other
Monster House,Animation,75000000.0,141861243.0,0.89148324,Other
Scoop,Comedy,17300000.0,39220946.0,1.2671067052023122,Other
World Trade Center,Drama,65000000.0,163247198.0,1.5114953538461537,Other
Employee of the Month,Comedy,12000000.0,38395414.0,2.1996178333333334,Other
Little Man,Comedy,64000000.0,104003322.0,0.62505190625,Other
The Benchwarmers,Comedy,33000000.0,64962629.0,0.9685645151515152,Other
Poseidon,Action,160000000.0,181674817.0,0.13546760625,Other
Flushed Away,Animation,149000000.0,178281554.0,0.1965204966442953,Other
The Guardian,Action,70000000.0,94973540.0,0.35676485714285716,Other
Rescue Dawn,Action,10000000.0,7177143.0,-0.2822857,Other
When a Stranger Calls,Horror,15000000.0,67062123.0,3.4708082,Indie Hit
A Scanner Darkly,Animation,8700000.0,7659918.0,-0.1195496551724138,Other
DOA: Dead or Alive,Action,21000000.0,7563172.0,-0.6398489523809524,Failure
Shortbus,Comedy,2000000.0,5526675.0,1.7633375,Other
Catch and Release,Comedy,25000000.0,16162580.0,-0.3534968,Failure
The Break-Up,Comedy,52000000.0,205668210.0,2.9551578846153848,Other
United 93,Action,15000000.0,76700659.0,4.113377266666666,Indie Hit
The Pink Panther,Adventure,80000000.0,164115897.0,1.0514487125,Other
Letters from Iwo Jima,Action,19000000.0,68673228.0,2.6143804210526316,Other
Southland Tales,Comedy,17000000.0,374743.0,-0.9779562941176471,Other
Flags of Our Fathers,Action,90000000.0,65900249.0,-0.2677750111111111,Failure
Failure to Launch,Comedy,50000000.0,130224158.0,1.60448316,Other
Clerks II,Comedy,5000000.0,26986174.0,4.3972348,Indie Hit
16 Blocks,Action,52000000.0,65664721.0,0.26278309615384615,Other
My Super Ex-Girlfriend,Comedy,30000000.0,61108981.0,1.0369660333333333,Other
The Lake House,Drama,40000000.0,114830111.0,1.870752775,Other
The Wicker Man,Horror,40000000.0,38805380.0,-0.0298655,Failure
Open Season,Animation,85000000.0,200811689.0,1.3624904588235294,Other
Charlotte's Web,Adventure,85000000.0,148963822.0,0.7525155529411764,Other
The Omen,Action,25000000.0,119974972.0,3.79899888,Other
Penelope,Comedy,15000000.0,21156270.0,0.410418,Other
Ice Age: the Meltdown,Animation,80000000.0,667094506.0,7.338681325,Blockbuster
Beerfest,Comedy,17500000.0,20387597.0,0.16500554285714286,Other
Stay Alive,Fantasy,7000000.0,27298695.0,2.8998135714285715,Indie Hit
Bug,Drama,4000000.0,8095658.0,1.0239145,Other
Turistas,Horror,10000000.0,14756513.0,0.4756513,Other
Notes on a Scandal,Crime,15000000.0,49814392.0,2.320959466666667,Other
"Paris, je t'aime",Comedy,13000000.0,17471727.0,0.343979,Other
Seraphim Falls,Action,18000000.0,1220058.0,-0.932219,Other
Invincible,Biography,40000000.0,58480828.0,0.4620207,Other
Firewall,Action,50000000.0,82751189.0,0.65502378,Other
Hatchet,Comedy,1500000.0,208550.0,-0.8609666666666667,Other
We Are Marshall,Drama,65000000.0,43545364.0,-0.33007132307692305,Failure
Just My Luck,Comedy,28000000.0,38159905.0,0.36285375,Other
Madea's Family Reunion,Comedy,6000000.0,63368939.0,9.561489833333333,Indie Hit
The Marine,Action,20000000.0,22165608.0,0.1082804,Other
The Painted Veil,Drama,19400000.0,26910847.0,0.3871570618556701,Other
Ultraviolet,Action,30000000.0,31070211.0,0.0356737,Other
Factory Girl,Biography,7000000.0,3572632.0,-0.489624,Other
Akeelah and the Bee,Drama,8000000.0,18948425.0,1.368553125,Other
Barnyard,Animation,51000000.0,116755080.0,1.2893152941176471,Other
Arthur and the Invisibles,Animation,86000000.0,108605609.0,0.2628559186046512,Other
Zoom,Action,35000000.0,12506362.0,-0.6426753714285715,Failure
Eight Below,Adventure,40000000.0,120455994.0,2.01139985,Other
Curse of the Golden Flower,Action,45000000.0,78568977.0,0.7459772666666666,Other
Date Movie,Comedy,20000000.0,85749034.0,3.2874517,Indie Hit
Flyboys,Action,60000000.0,17858059.0,-0.7023656833333334,Failure
Find Me Guilty,Biography,13000000.0,2636637.0,-0.7971817692307692,Other
"You, Me and Dupree",Comedy,54000000.0,130628903.0,1.4190537592592594,Other
Curious George,Animation,50000000.0,69865924.0,0.39731848,Other
Flicka,Adventure,15000000.0,21893591.0,0.4595727333333333,Other
Black Christmas,Horror,9000000.0,21510851.0,1.3900945555555555,Other
Wristcutters: A Love Story,Comedy,1000000.0,454026.0,-0.545974,Other
See No Evil,Action,8000000.0,18707966.0,1.33849575,Other
Last Holiday,Comedy,45000000.0,43451846.0,-0.03440342222222222,Failure
Friends with Money,Comedy,6500000.0,18245244.0,1.8069606153846154,Other
All the King's Men,Drama,55000000.0,9451623.0,-0.8281523090909091,Failure
Hollywoodland,Biography,28000000.0,16800438.0,-0.3999843571428571,Failure
ATL,Comedy,20000000.0,21170563.0,0.05852815,Other
Bobby,Biography,14000000.0,20718608.0,0.47990057142857145,Other
Half Nelson,Drama,700000.0,4660481.0,5.65783,Indie Hit
The Wild,Animation,80000000.0,102338515.0,0.2792314375,Other
Infamous,Biography,13000000.0,2689799.0,-0.7930923846153846,Other
Take the Lead,Drama,30000000.0,66500090.0,1.2166696666666668,Other
Gridiron Gang,Biography,30000000.0,41480851.0,0.3826950333333333,Other
The Ant Bully,Animation,50000000.0,55181129.0,0.10362258,Other
Fur: an Imaginary Portrait of Diane Arbus,Biography,16800000.0,2312717.0,-0.8623382738095238,Other
Peaceful Warrior,Drama,10000000.0,4326927.0,-0.5673073,Other
The Santa Clause 3: The Escape Clause,Adventure,12000000.0,110768122.0,8.230676833333334,Indie Hit
Miss Potter,Biography,30000000.0,35078241.0,0.1692747,Other
Big Momma's House 2,Comedy,40000000.0,141522961.0,2.538074025,Other
Pulse,Horror,20500000.0,29907685.0,0.4589114634146341,Other
The Last Kiss,Comedy,20000000.0,15852401.0,-0.20737995,Other
The Astronaut Farmer,Adventure,13000000.0,11130889.0,-0.14377776923076924,Other
Mini's First Time,Comedy,6000000.0,156318.0,-0.973947,Other
Lonely Hearts,Biography,18000000.0,2520835.0,-0.8599536111111111,Other
Everyone's Hero,Animation,35000000.0,16627188.0,-0.5249374857142857,Failure
Old Joy,Drama,300000.0,301047.0,0.00349,Other
The Grudge 2,Horror,20000000.0,70711175.0,2.53555875,Other
For Your Consideration,Comedy,12000000.0,5925637.0,-0.5061969166666667,Other
The Sentinel,Action,60000000.0,78810595.0,0.31350991666666667,Other
Hoot,Adventure,15000000.0,8224998.0,-0.4516668,Other
Garfield: A Tail of Two Kitties,Animation,60000000.0,143325970.0,1.3887661666666666,Other
There Will Be Blood,Drama,25000000.0,76182388.0,2.04729552,Other
No Country for Old Men,Crime,25000000.0,171627166.0,5.86508664,Other
Stardust,Adventure,70000000.0,137515140.0,0.964502,Other
Gone Baby Gone,Crime,19000000.0,34612443.0,0.8217075263157895,Other
Disturbia,Crime,20000000.0,118114220.0,4.905711,Indie Hit
Zodiac,Crime,65000000.0,84785914.0,0.3043986769230769,Other
Superbad,Comedy,20000000.0,170812526.0,7.5406263,Indie Hit
Transformers,Action,150000000.0,709709780.0,3.7313985333333335,Blockbuster
Harry Potter and the Order of the Phoenix,Action,150000000.0,942172396.0,5.281149306666666,Blockbuster
Into the Wild,Adventure,15000000.0,56675895.0,2.778393,Indie Hit
Ratatouille,Animation,150000000.0,623726085.0,3.1581739,Blockbuster
Atonement,Drama,30000000.0,131016624.0,3.3672208,Other
Shooter,Action,61000000.0,95696996.0,0.5688032131147541,Other
American Gangster,Biography,100000000.0,269755430.0,1.6975543,Blockbuster
Spider-Man 3,Action,258000000.0,894983373.0,2.4689278023255814,Blockbuster
Live Free or Die Hard,Action,110000000.0,388156011.0,2.528691009090909,Blockbuster
Pirates of the Caribbean: at World's End,Action,300000000.0,960996492.0,2.20332164,Blockbuster
I Am Legend,Action,150000000.0,585410052.0,2.90273368,Blockbuster
Juno,Comedy,7500000.0,232372681.0,29.983024133333334,Indie Hit
28 Weeks Later,Horror,15000000.0,65048678.0,3.3365785333333333,Indie Hit
Hitman,Action,24000000.0,101276318.0,3.219846583333333,Other
Enchanted,Comedy,85000000.0,340487836.0,3.0057392470588233,Blockbuster
The Mist,Horror,18000000.0,57470220.0,2.19279,Other
Hairspray,Comedy,75000000.0,203553311.0,1.7140441466666667,Other
Knocked Up,Comedy,30000000.0,219922417.0,6.330747233333334,Other
Sweeney Todd: the Demon Barber of Fleet Street,Drama,50000000.0,153383627.0,2.06767254,Other
Grindhouse,Action,67000000.0,25422088.0,-0.6205658507462687,Failure
Ghost Rider,Action,110000000.0,228738393.0,1.0794399363636364,Other
The Darjeeling Limited,Adventure,16000000.0,35310019.0,1.2068761875,Other
Bridge to Terabithia,Drama,17000000.0,137587063.0,7.093356647058823,Indie Hit
The Nanny Diaries,Comedy,20000000.0,47817020.0,1.390851,Other
Funny Games,Crime,15000000.0,7938872.0,-0.4707418666666667,Other
Halloween,Horror,15000000.0,80460948.0,4.3640632,Indie Hit
The Bourne Ultimatum,Action,110000000.0,444100035.0,3.0372730454545454,Blockbuster
Norbit,Comedy,60000000.0,159814490.0,1.6635748333333333,Other
Beowulf,Animation,150000000.0,196393745.0,0.3092916333333333,Other
Next,Action,70000000.0,77621983.0,0.10888547142857143,Other
3:10 to Yuma,Action,55000000.0,70016220.0,0.27302218181818183,Other
Across the Universe,Drama,45000000.0,29625761.0,-0.34164975555555555,Failure
Ocean's Thirteen,Crime,85000000.0,311312624.0,2.6625014588235296,Blockbuster
Blades of Glory,Comedy,61000000.0,145710347.0,1.3886942131147542,Other
Surf's Up,Animation,100000000.0,152005713.0,0.52005713,Other
Resident Evil: Extinction,Action,45000000.0,147717833.0,2.282618511111111,Other
30 Days of Night,Action,30000000.0,75513170.0,1.5171056666666667,Other
Awake,Crime,8600000.0,32730062.0,2.8058211627906977,Indie Hit
Dead Silence,Horror,20000000.0,22382047.0,0.11910235,Other
Bee Movie,Animation,150000000.0,293514336.0,0.95676224,Blockbuster
The Heartbreak Kid,Comedy,60000000.0,128453183.0,1.1408863833333334,Other
Aliens vs. Predator: Requiem,Action,40000000.0,130290885.0,2.257272125,Other
Shrek the Third,Animation,160000000.0,813367380.0,4.083546125,Blockbuster
1408,Fantasy,25000000.0,132963417.0,4.31853668,Other
The Kingdom,Action,70000000.0,87019158.0,0.24313082857142856,Other
The Assassination of Jesse James by the Coward Robert Ford,Biography,30000000.0,15001776.0,-0.4999408,Failure
Good Luck Chuck,Comedy,25000000.0,59768495.0,1.3907398,Other
Hostel: Part II,Horror,10200000.0,35728183.0,2.502763039215686,Other
Fantastic 4: Rise of the Silver Surfer,Action,130000000.0,301913131.0,1.3224087,Blockbuster
The Golden Compass,Adventure,180000000.0,372234864.0,1.0679714666666666,Blockbuster
Rush Hour 3,Action,140000000.0,258097122.0,0.8435508714285714,Other
